Policy_ID,Policy_Number,Customer_ID_x,Vehicle_ID,IMD_Code,RID,RED,IDV_x,Policy_Tenure,Policy_Term,Policy_Status,Claim_Amount,Claim_Count,NCB,Premium,Polciy_Holder_Name,Mobile_Number,Customer_Area,District_x,Customer_ID_y,Registration_Number,RTO,Make,Model,Vehicle_Type,Fuel_Type,Engine_CC,Manufacturing_Year,Vehicle_First_Registration_Date,Vehicle_Age,IDV_y,Entity_Name,Channel_Type,Area,District_y,Portfolio_Size,Year_Onboarded,Active_Status,Renewed
PID10281,POL10127,CUST10101,VEH10127,IMD10127,2025-07-23,2026-07-22,476011,1,365,Active,0.0,1,0,15708.36,Pallavi Malhotra,8218375889,Talab Tillo,Jammu,CUST10101,JK02AW6016,JK02,Hyundai,Verna,Sedan,Petrol,1497,2018,2019-07-14,8,476011,Khajuria Royal Insurance Hub,POSP,Akhnoor,Jammu,34,2024-10-08,Active,0
PID10282,POL10128,CUST10102,VEH10128,IMD10250,2024-12-11,2025-12-10,203725,1,365,Active,0.0,1,0,6722.93,Aarush Nath,8609821733,Chenani,Udhampur,CUST10102,JK14WY7373,JK14,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2021,2022-03-12,5,203725,Raina Smart Insurance Point,Dealer,Udhampur,Udhampur,85,2020-05-16,Active,1
PID10283,POL10128,CUST10102,VEH10128,IMD10250,2025-12-11,2026-12-10,203725,2,365,Active,0.0,1,0,6722.93,Aarush Nath,8609821733,Chenani,Udhampur,CUST10102,JK14WY7373,JK14,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2021,2022-03-12,5,203725,Raina Smart Insurance Point,Dealer,Udhampur,Udhampur,85,2020-05-16,Active,0
PID10284,POL10129,CUST10103,VEH10129,IMD10282,2025-12-26,2026-12-25,213055,1,365,Active,0.0,0,0,6391.65,Adweta Edwin,9541607243,Gandhi Nagar,Jammu,CUST10103,JK02YA3127,JK02,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2014,2015-03-05,12,213055,Jammu Vertex Insurance Hub,Agency,Talab Tillo,Jammu,220,2023-10-28,Active,0
PID10285,POL10130,CUST10104,VEH10130,IMD10478,2025-10-21,2026-10-20,258987,1,365,Active,0.0,0,0,7769.61,Prisha Andra,8750016626,Jewel Chowk,Jammu,CUST10104,JK02FE2599,JK02,Maruti Suzuki,Brezza,SUV,Petrol,1462,2018,2019-02-11,8,258987,Elite Summit Risk Advisors,Prime Broker,Bakshi Nagar,Jammu,327,2022-04-26,Active,0
PID10286,POL10131,CUST10105,VEH10131,IMD10435,2025-01-23,2026-01-22,463669,1,365,Active,0.0,1,0,15301.08,Faqid Dixit,7271426460,Bahu Plaza,Jammu,CUST10105,JK02YB5424,JK02,Toyota,Innova Crysta,MPV,Diesel,2393,2012,2012-10-13,14,463669,Gupta Secure Insurance Point,Prime Broker,Jewel Chowk,Jammu,443,2023-03-21,Active,1
PID10287,POL10131,CUST10105,VEH10131,IMD10435,2026-01-23,2027-01-22,463669,2,365,Active,0.0,0,0,13910.07,Faqid Dixit,7271426460,Bahu Plaza,Jammu,CUST10105,JK02YB5424,JK02,Toyota,Innova Crysta,MPV,Diesel,2393,2012,2012-10-13,14,463669,Gupta Secure Insurance Point,Prime Broker,Jewel Chowk,Jammu,443,2023-03-21,Active,0
PID10288,POL10132,CUST10105,VEH10132,IMD10004,2022-01-10,2023-01-09,295490,1,365,Active,0.0,1,0,9751.17,Faqid Dixit,7271426460,Bahu Plaza,Jammu,CUST10105,JK02NM5559,JK02,Hyundai,Verna,Sedan,Petrol,1497,2017,2017-08-12,9,295490,Khajuria Smart Insurance Services,POSP,Akhnoor,Jammu,90,2021-11-20,Active,1
PID10289,POL10132,CUST10105,VEH10132,IMD10004,2023-01-10,2024-01-09,295490,2,365,Active,54551.04,1,0,9751.17,Faqid Dixit,7271426460,Bahu Plaza,Jammu,CUST10105,JK02NM5559,JK02,Hyundai,Verna,Sedan,Petrol,1497,2017,2017-08-12,9,295490,Khajuria Smart Insurance Services,POSP,Akhnoor,Jammu,90,2021-11-20,Active,1
PID10290,POL10132,CUST10105,VEH10132,IMD10004,2024-01-10,2025-01-08,295490,3,365,Active,0.0,0,0,8864.7,Faqid Dixit,7271426460,Bahu Plaza,Jammu,CUST10105,JK02NM5559,JK02,Hyundai,Verna,Sedan,Petrol,1497,2017,2017-08-12,9,295490,Khajuria Smart Insurance Services,POSP,Akhnoor,Jammu,90,2021-11-20,Active,1
PID10291,POL10132,CUST10105,VEH10132,IMD10004,2025-01-09,2026-01-08,295490,4,365,Active,0.0,0,20,7091.76,Faqid Dixit,7271426460,Bahu Plaza,Jammu,CUST10105,JK02NM5559,JK02,Hyundai,Verna,Sedan,Petrol,1497,2017,2017-08-12,9,295490,Khajuria Smart Insurance Services,POSP,Akhnoor,Jammu,90,2021-11-20,Active,1
PID10292,POL10132,CUST10105,VEH10132,IMD10004,2026-01-09,2027-01-08,295490,5,365,Active,15359.21,0,25,6648.52,Faqid Dixit,7271426460,Bahu Plaza,Jammu,CUST10105,JK02NM5559,JK02,Hyundai,Verna,Sedan,Petrol,1497,2017,2017-08-12,9,295490,Khajuria Smart Insurance Services,POSP,Akhnoor,Jammu,90,2021-11-20,Active,0
PID10293,POL10133,CUST10105,VEH10133,IMD10315,2025-07-21,2026-07-20,217543,1,365,Active,0.0,0,0,6526.29,Faqid Dixit,7271426460,Bahu Plaza,Jammu,CUST10105,JK02OG1298,JK02,Hyundai,Venue,SUV,Petrol,1197,2015,2015-12-09,11,217543,Raina Prime Insurance Associates,Prime Broker,Channi Himmat,Jammu,587,2022-12-18,Active,0
PID10294,POL10134,CUST10106,VEH10134,IMD10377,2025-12-31,2026-12-30,653356,1,365,Active,50419.14,0,0,19600.68,Kala Divan,8032123071,Jewel Chowk,Jammu,CUST10106,JK02MY6757,JK02,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2025,2026-03-04,1,653356,Sharma Reliable Insurance Services,Prime Broker,Trikuta Nagar,Jammu,577,2023-08-05,Active,0
PID10295,POL10135,CUST10107,VEH10135,IMD10067,2025-04-01,2026-03-31,321134,1,365,Active,0.0,2,0,11560.82,Joshua Barman,8588080098,Jewel Chowk,Jammu,CUST10107,JK02EQ2096,JK02,Hyundai,Venue,SUV,Diesel,1197,2012,2013-11-09,14,321134,Mahindra Fortune Insurance,Agency,Janipur,Jammu,212,2025-02-08,Active,1
PID10296,POL10135,CUST10107,VEH10135,IMD10067,2026-04-01,2027-03-31,321134,2,365,Active,0.0,0,0,9634.02,Joshua Barman,8588080098,Jewel Chowk,Jammu,CUST10107,JK02EQ2096,JK02,Hyundai,Venue,SUV,Diesel,1197,2012,2013-11-09,14,321134,Mahindra Fortune Insurance,Agency,Janipur,Jammu,212,2025-02-08,Active,0
PID10297,POL10136,CUST10108,VEH10136,IMD10059,2024-11-27,2025-11-26,672091,1,365,Active,0.0,0,0,20162.73,Janya Baral,8741038689,R.S. Pura,Jammu,CUST10108,JK02FB8420,JK02,Hyundai,i20,Hatchback,Petrol,1197,2024,2024-10-20,2,672091,Dogra Secure Insurance,Bancassurance,Gandhi Nagar,Jammu,453,2020-01-20,Active,1
PID10298,POL10136,CUST10108,VEH10136,IMD10059,2025-11-27,2026-11-26,672091,2,365,Active,0.0,0,20,16130.18,Janya Baral,8741038689,R.S. Pura,Jammu,CUST10108,JK02FB8420,JK02,Hyundai,i20,Hatchback,Petrol,1197,2024,2024-10-20,2,672091,Dogra Secure Insurance,Bancassurance,Gandhi Nagar,Jammu,453,2020-01-20,Active,0
PID10299,POL10137,CUST10109,VEH10137,IMD10309,2025-11-17,2026-11-16,2194696,1,365,Active,0.0,0,0,65840.88,Shivansh Krish,9255333315,Trikuta Nagar,Jammu,CUST10109,JK02ZW2396,JK02,Mahindra,Scorpio-N,SUV,Petrol,2198,2024,2024-11-12,2,2194696,Royal Secure Insurance Point,Prime Broker,Trikuta Nagar,Jammu,514,2020-01-08,Active,0
PID10300,POL10138,CUST10110,VEH10138,IMD10082,2024-12-15,2025-12-14,364290,1,365,Active,0.0,1,0,12021.57,Irya Ray,8937882116,Channi Himmat,Jammu,CUST10110,JK02DV6194,JK02,Hyundai,i20,Hatchback,Petrol,1197,2023,2024-05-01,3,364290,Gupta Integrity Insurance,Prime Broker,Gandhi Nagar,Jammu,541,2023-05-19,Active,1
PID10301,POL10138,CUST10110,VEH10138,IMD10082,2025-12-15,2026-12-14,364290,2,365,Active,0.0,0,0,10928.7,Irya Ray,8937882116,Channi Himmat,Jammu,CUST10110,JK02DV6194,JK02,Hyundai,i20,Hatchback,Petrol,1197,2023,2024-05-01,3,364290,Gupta Integrity Insurance,Prime Broker,Gandhi Nagar,Jammu,541,2023-05-19,Active,0
PID10302,POL10139,CUST10111,VEH10139,IMD10362,2025-02-19,2026-02-18,116701,1,365,Active,0.0,0,0,3501.03,Warjas Gaba,8174774956,Hiranagar,Kathua,CUST10111,JK04RZ5231,JK04,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2017,2017-08-30,9,116701,Royal Royal Risk Advisors,POSP,Kathua,Kathua,41,2024-09-06,Active,1
PID10303,POL10139,CUST10111,VEH10139,IMD10362,2026-02-19,2027-02-18,116701,2,365,Active,0.0,1,20,3080.91,Warjas Gaba,8174774956,Hiranagar,Kathua,CUST10111,JK04RZ5231,JK04,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2017,2017-08-30,9,116701,Royal Royal Risk Advisors,POSP,Kathua,Kathua,41,2024-09-06,Active,0
PID10304,POL10140,CUST10111,VEH10140,IMD10163,2024-10-16,2025-10-15,583912,1,365,Active,0.0,0,0,17517.36,Warjas Gaba,8174774956,Hiranagar,Kathua,CUST10111,JK04BI5912,JK04,Renault,Kiger,SUV,Petrol,999,2022,2022-06-26,4,583912,Secure Global Insurance Point,POSP,Kathua,Kathua,37,2018-08-02,Active,1
PID10305,POL10140,CUST10111,VEH10140,IMD10163,2025-10-16,2026-10-15,583912,2,365,Active,85163.45,0,20,14013.89,Warjas Gaba,8174774956,Hiranagar,Kathua,CUST10111,JK04BI5912,JK04,Renault,Kiger,SUV,Petrol,999,2022,2022-06-26,4,583912,Secure Global Insurance Point,POSP,Kathua,Kathua,37,2018-08-02,Active,0
PID10306,POL10141,CUST10112,VEH10141,IMD10393,2024-02-24,2025-02-22,246839,1,365,Active,19524.96,0,0,7405.17,Nitara Bakshi,9610432053,Arnia,Jammu,CUST10112,JK02JC5328,JK02,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2018,2018-09-05,8,246839,Khajuria Vision Insurance Consultants,Agency,Gandhi Nagar,Jammu,248,2023-09-05,Active,1
PID10307,POL10141,CUST10112,VEH10141,IMD10393,2025-02-23,2026-02-22,246839,2,365,Active,0.0,0,20,5924.14,Nitara Bakshi,9610432053,Arnia,Jammu,CUST10112,JK02JC5328,JK02,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2018,2018-09-05,8,246839,Khajuria Vision Insurance Consultants,Agency,Gandhi Nagar,Jammu,248,2023-09-05,Active,1
PID10308,POL10141,CUST10112,VEH10141,IMD10393,2026-02-23,2027-02-22,246839,3,365,Active,0.0,1,25,6109.27,Nitara Bakshi,9610432053,Arnia,Jammu,CUST10112,JK02JC5328,JK02,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2018,2018-09-05,8,246839,Khajuria Vision Insurance Consultants,Agency,Gandhi Nagar,Jammu,248,2023-09-05,Active,0
PID10309,POL10142,CUST10113,VEH10142,IMD10082,2024-09-23,2025-09-22,159899,1,365,Active,0.0,0,0,4796.97,Gaurangi Sabharwal,6808865457,Narwal,Jammu,CUST10113,JK02IT9868,JK02,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2015,2016-02-25,11,159899,Gupta Integrity Insurance,Prime Broker,Gandhi Nagar,Jammu,541,2023-05-19,Active,1
PID10310,POL10142,CUST10113,VEH10142,IMD10082,2025-09-23,2026-09-22,159899,2,365,Active,35561.94,0,20,3837.58,Gaurangi Sabharwal,6808865457,Narwal,Jammu,CUST10113,JK02IT9868,JK02,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2015,2016-02-25,11,159899,Gupta Integrity Insurance,Prime Broker,Gandhi Nagar,Jammu,541,2023-05-19,Active,0
PID10311,POL10143,CUST10113,VEH10143,IMD10221,2025-05-05,2026-05-04,687481,1,365,Active,0.0,0,0,20624.43,Gaurangi Sabharwal,6808865457,Narwal,Jammu,CUST10113,JK02XT1667,JK02,Tata,Nexon,SUV,Diesel,1199,2023,2024-06-03,3,687481,Verma Elite Insurance,Prime Broker,Trikuta Nagar,Jammu,564,2023-10-25,Active,1
PID10312,POL10143,CUST10113,VEH10143,IMD10221,2026-05-05,2027-05-04,687481,2,365,Active,0.0,0,20,16499.54,Gaurangi Sabharwal,6808865457,Narwal,Jammu,CUST10113,JK02XT1667,JK02,Tata,Nexon,SUV,Diesel,1199,2023,2024-06-03,3,687481,Verma Elite Insurance,Prime Broker,Trikuta Nagar,Jammu,564,2023-10-25,Active,0
PID10313,POL10144,CUST10114,VEH10144,IMD10219,2025-08-21,2026-08-20,171036,1,365,Active,0.0,0,0,5131.08,Amara Dutta,7863410183,Nowshera,Rajouri,CUST10114,JK11YP2750,JK11,Maruti Suzuki,Swift,Hatchback,CNG,1197,2015,2015-07-19,11,171036,Gupta Royal Insurance Services,Bancassurance,Rajouri,Rajouri,382,2025-07-17,Active,0
PID10314,POL10145,CUST10115,VEH10145,IMD10286,2023-12-19,2024-12-17,264959,1,365,Active,0.0,1,0,8743.65,Lavanya Barad,8124451324,Ghagwal,Samba,CUST10115,JK08CE2701,JK08,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2020,2020-05-06,6,264959,KhajuriaPrimeInsurance Solutions,Prime Broker,Bari Brahmana,Samba,394,2018-10-08,Active,1
PID10315,POL10145,CUST10115,VEH10145,IMD10286,2024-12-18,2025-12-17,264959,2,365,Active,0.0,0,0,7948.77,Lavanya Barad,8124451324,Ghagwal,Samba,CUST10115,JK08CE2701,JK08,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2020,2020-05-06,6,264959,KhajuriaPrimeInsurance Solutions,Prime Broker,Bari Brahmana,Samba,394,2018-10-08,Active,1
PID10316,POL10145,CUST10115,VEH10145,IMD10286,2025-12-18,2026-12-17,264959,3,365,Active,0.0,0,20,6359.02,Lavanya Barad,8124451324,Ghagwal,Samba,CUST10115,JK08CE2701,JK08,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2020,2020-05-06,6,264959,KhajuriaPrimeInsurance Solutions,Prime Broker,Bari Brahmana,Samba,394,2018-10-08,Active,0
PID10317,POL10146,CUST10116,VEH10146,IMD10233,2025-07-22,2026-07-21,639574,1,365,Active,0.0,0,0,19187.22,Tristan Iyengar,8760062769,Rehari,Jammu,CUST10116,JK02NZ1086,JK02,Kia,Carens,MPV,Diesel,1497,2019,2019-08-23,7,639574,Gupta Smart Insurance Solutions,POSP,Talab Tillo,Jammu,83,2022-11-11,Active,0
PID10318,POL10147,CUST10117,VEH10147,IMD10377,2025-11-12,2026-11-11,672977,1,365,Active,0.0,0,0,20189.31,Inaya Mody,7513963593,Katra,Reasi,CUST10117,JK20FN6640,JK20,Maruti Suzuki,Brezza,SUV,CNG,1462,2024,2025-08-06,2,672977,Sharma Reliable Insurance Services,Prime Broker,Trikuta Nagar,Jammu,577,2023-08-05,Active,0
PID10319,POL10148,CUST10118,VEH10148,IMD10260,2025-12-29,2026-12-28,1810878,1,365,Active,0.0,1,0,59758.97,Udant Bajwa,9868765643,Jewel Chowk,Jammu,CUST10118,JK02SG9153,JK02,Toyota,Innova Crysta,MPV,Diesel,2393,2025,2025-12-12,1,1810878,Gupta Vision Insurance Hub,Prime Broker,Bakshi Nagar,Jammu,350,2022-11-19,Active,0
PID10320,POL10149,CUST10119,VEH10149,IMD10082,2025-07-04,2026-07-03,891114,1,365,Active,362582.09,0,0,26733.42,Mohini Narasimhan,6294210817,Canal Road,Jammu,CUST10119,JK02DR3170,JK02,Tata,Harrier,SUV,Diesel,1956,2019,2019-05-01,7,891114,Gupta Integrity Insurance,Prime Broker,Gandhi Nagar,Jammu,541,2023-05-19,Active,0
PID10321,POL10150,CUST10120,VEH10150,IMD10052,2021-08-28,2022-08-27,152453,1,365,Active,0.0,0,0,4573.59,Ekaraj Mallick,9037131878,Reasi,Reasi,CUST10120,JK20OQ2814,JK20,Maruti Suzuki,Swift,Hatchback,CNG,1197,2017,2017-03-09,9,152453,Gupta Unity Insurance Associates,Dealer,Narwal,Jammu,227,2019-04-03,Active,1
PID10322,POL10150,CUST10120,VEH10150,IMD10052,2022-08-28,2023-08-27,152453,2,365,Active,0.0,0,20,3658.87,Ekaraj Mallick,9037131878,Reasi,Reasi,CUST10120,JK20OQ2814,JK20,Maruti Suzuki,Swift,Hatchback,CNG,1197,2017,2017-03-09,9,152453,Gupta Unity Insurance Associates,Dealer,Narwal,Jammu,227,2019-04-03,Active,1
PID10323,POL10150,CUST10120,VEH10150,IMD10052,2023-08-28,2024-08-26,152453,3,365,Active,0.0,0,25,3430.19,Ekaraj Mallick,9037131878,Reasi,Reasi,CUST10120,JK20OQ2814,JK20,Maruti Suzuki,Swift,Hatchback,CNG,1197,2017,2017-03-09,9,152453,Gupta Unity Insurance Associates,Dealer,Narwal,Jammu,227,2019-04-03,Active,1
PID10324,POL10150,CUST10120,VEH10150,IMD10052,2024-08-27,2025-08-26,152453,4,365,Active,17685.13,0,35,2972.83,Ekaraj Mallick,9037131878,Reasi,Reasi,CUST10120,JK20OQ2814,JK20,Maruti Suzuki,Swift,Hatchback,CNG,1197,2017,2017-03-09,9,152453,Gupta Unity Insurance Associates,Dealer,Narwal,Jammu,227,2019-04-03,Active,1
PID10325,POL10150,CUST10120,VEH10150,IMD10052,2025-08-27,2026-08-26,152453,5,365,Active,0.0,0,45,2515.47,Ekaraj Mallick,9037131878,Reasi,Reasi,CUST10120,JK20OQ2814,JK20,Maruti Suzuki,Swift,Hatchback,CNG,1197,2017,2017-03-09,9,152453,Gupta Unity Insurance Associates,Dealer,Narwal,Jammu,227,2019-04-03,Active,0
PID10326,POL10151,CUST10121,VEH10151,IMD10395,2024-10-06,2025-10-05,448599,1,365,Active,0.0,1,0,14803.77,Yashodhara Ratta,7462427453,Bakshi Nagar,Jammu,CUST10121,JK02WI7735,JK02,Maruti Suzuki,Swift,Hatchback,CNG,1197,2022,2023-02-09,4,448599,Reliable Guardian Insurance Hub,Agency,Gandhi Nagar,Jammu,209,2024-07-20,Active,1
PID10327,POL10151,CUST10121,VEH10151,IMD10395,2025-10-06,2026-10-05,448599,2,365,Active,129308.96,1,0,14803.77,Yashodhara Ratta,7462427453,Bakshi Nagar,Jammu,CUST10121,JK02WI7735,JK02,Maruti Suzuki,Swift,Hatchback,CNG,1197,2022,2023-02-09,4,448599,Reliable Guardian Insurance Hub,Agency,Gandhi Nagar,Jammu,209,2024-07-20,Active,0
PID10328,POL10152,CUST10122,VEH10152,IMD10013,2025-12-28,2026-12-27,300801,1,365,Active,0.0,0,0,9024.03,Ayaan D’Alia,7839942359,Udhampur,Udhampur,CUST10122,JK14KE4977,JK14,Tata,Punch,SUV,CNG,1199,2021,2021-06-08,5,300801,Mahindra Summit Insurance Point,Prime Broker,Udhampur,Udhampur,409,2025-11-10,Active,0
PID10329,POL10153,CUST10123,VEH10153,IMD10122,2025-12-13,2026-12-12,295698,1,365,Active,0.0,0,0,8870.94,Pranav Lanka,9126851882,Chenani,Udhampur,CUST10123,JK14TN4339,JK14,Maruti Suzuki,Swift,Hatchback,CNG,1197,2022,2022-09-27,4,295698,Secure Summit Insurance Associates,Bancassurance,Udhampur,Udhampur,301,2024-02-28,Active,0
PID10330,POL10154,CUST10124,VEH10154,IMD10434,2025-06-26,2026-06-25,362870,1,365,Active,0.0,0,0,10886.1,Ikbal Saraf,7914924300,Hiranagar,Kathua,CUST10124,JK04PJ4675,JK04,Maruti Suzuki,Swift,Hatchback,CNG,1197,2022,2023-05-18,4,362870,Elite Apex Insurance Services,Agency,Kathua,Kathua,203,2023-08-07,Active,1
PID10331,POL10154,CUST10124,VEH10154,IMD10434,2026-06-26,2027-06-25,362870,2,365,Active,0.0,0,20,8708.88,Ikbal Saraf,7914924300,Hiranagar,Kathua,CUST10124,JK04PJ4675,JK04,Maruti Suzuki,Swift,Hatchback,CNG,1197,2022,2023-05-18,4,362870,Elite Apex Insurance Services,Agency,Kathua,Kathua,203,2023-08-07,Active,0
PID10332,POL10155,CUST10125,VEH10155,IMD10156,2022-12-22,2023-12-21,411821,1,365,Active,0.0,1,0,13590.09,Dipta Sarin,6930986712,Bahu Plaza,Jammu,CUST10125,JK02XA4840,JK02,Hyundai,Verna,Sedan,Petrol,1497,2020,2021-04-16,6,411821,Reliable Reliable Insurance Hub,POSP,Satwari,Jammu,48,2017-02-27,Active,1
PID10333,POL10155,CUST10125,VEH10155,IMD10156,2023-12-22,2024-12-20,411821,2,365,Active,173085.29,0,0,12354.63,Dipta Sarin,6930986712,Bahu Plaza,Jammu,CUST10125,JK02XA4840,JK02,Hyundai,Verna,Sedan,Petrol,1497,2020,2021-04-16,6,411821,Reliable Reliable Insurance Hub,POSP,Satwari,Jammu,48,2017-02-27,Active,1
PID10334,POL10155,CUST10125,VEH10155,IMD10156,2024-12-21,2025-12-20,411821,3,365,Active,0.0,0,20,9883.7,Dipta Sarin,6930986712,Bahu Plaza,Jammu,CUST10125,JK02XA4840,JK02,Hyundai,Verna,Sedan,Petrol,1497,2020,2021-04-16,6,411821,Reliable Reliable Insurance Hub,POSP,Satwari,Jammu,48,2017-02-27,Active,1
PID10335,POL10155,CUST10125,VEH10155,IMD10156,2025-12-21,2026-12-20,411821,4,365,Active,0.0,2,25,11119.17,Dipta Sarin,6930986712,Bahu Plaza,Jammu,CUST10125,JK02XA4840,JK02,Hyundai,Verna,Sedan,Petrol,1497,2020,2021-04-16,6,411821,Reliable Reliable Insurance Hub,POSP,Satwari,Jammu,48,2017-02-27,Active,0
PID10336,POL10156,CUST10126,VEH10156,IMD10154,2025-06-29,2026-06-28,194205,1,365,Active,17921.87,0,0,5826.15,Lekha Gupta,8174002857,Ramnagar,Udhampur,CUST10126,JK14RH9462,JK14,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2017,2017-12-23,9,194205,RoyalRoyalInsurance Services,Agency,Udhampur,Udhampur,262,2024-02-10,Active,1
PID10337,POL10156,CUST10126,VEH10156,IMD10154,2026-06-29,2027-06-28,194205,2,365,Active,0.0,0,20,4660.92,Lekha Gupta,8174002857,Ramnagar,Udhampur,CUST10126,JK14RH9462,JK14,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2017,2017-12-23,9,194205,RoyalRoyalInsurance Services,Agency,Udhampur,Udhampur,262,2024-02-10,Active,0
PID10338,POL10157,CUST10127,VEH10157,IMD10462,2025-10-21,2026-10-20,107042,1,365,Active,0.0,0,0,3211.26,Chaitanya Sarin,6230474195,Akhnoor,Jammu,CUST10127,JK02GG9682,JK02,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2014,2015-08-13,12,107042,Elite Global Insurance,Prime Broker,Gandhi Nagar,Jammu,407,2021-11-25,Active,0
PID10339,POL10158,CUST10127,VEH10158,IMD10255,2024-01-18,2025-01-16,295590,1,365,Active,0.0,2,0,10641.24,Chaitanya Sarin,6230474195,Akhnoor,Jammu,CUST10127,JK02TU7876,JK02,Honda,Amaze,Sedan,Petrol,1199,2020,2020-04-24,6,295590,Raina Fortune Insurance,Prime Broker,Bakshi Nagar,Jammu,522,2022-12-07,Active,1
PID10340,POL10158,CUST10127,VEH10158,IMD10255,2025-01-17,2026-01-16,295590,2,365,Active,0.0,0,0,8867.7,Chaitanya Sarin,6230474195,Akhnoor,Jammu,CUST10127,JK02TU7876,JK02,Honda,Amaze,Sedan,Petrol,1199,2020,2020-04-24,6,295590,Raina Fortune Insurance,Prime Broker,Bakshi Nagar,Jammu,522,2022-12-07,Active,1
PID10341,POL10158,CUST10127,VEH10158,IMD10255,2026-01-17,2027-01-16,295590,3,365,Active,0.0,0,20,7094.16,Chaitanya Sarin,6230474195,Akhnoor,Jammu,CUST10127,JK02TU7876,JK02,Honda,Amaze,Sedan,Petrol,1199,2020,2020-04-24,6,295590,Raina Fortune Insurance,Prime Broker,Bakshi Nagar,Jammu,522,2022-12-07,Active,0
PID10342,POL10159,CUST10127,VEH10159,IMD10033,2022-12-16,2023-12-15,900681,1,365,Active,0.0,0,0,27020.43,Chaitanya Sarin,6230474195,Akhnoor,Jammu,CUST10127,JK02GU4268,JK02,Mahindra,XUV700,SUV,Diesel,1999,2020,2021-10-01,6,900681,Secure Fortune Insurance Associates,Prime Broker,Channi Himmat,Jammu,437,2016-02-23,Active,1
PID10343,POL10159,CUST10127,VEH10159,IMD10033,2023-12-16,2024-12-14,900681,2,365,Active,0.0,0,20,21616.34,Chaitanya Sarin,6230474195,Akhnoor,Jammu,CUST10127,JK02GU4268,JK02,Mahindra,XUV700,SUV,Diesel,1999,2020,2021-10-01,6,900681,Secure Fortune Insurance Associates,Prime Broker,Channi Himmat,Jammu,437,2016-02-23,Active,1
PID10344,POL10159,CUST10127,VEH10159,IMD10033,2024-12-15,2025-12-14,900681,3,365,Active,156952.85,0,25,20265.32,Chaitanya Sarin,6230474195,Akhnoor,Jammu,CUST10127,JK02GU4268,JK02,Mahindra,XUV700,SUV,Diesel,1999,2020,2021-10-01,6,900681,Secure Fortune Insurance Associates,Prime Broker,Channi Himmat,Jammu,437,2016-02-23,Active,1
PID10345,POL10159,CUST10127,VEH10159,IMD10033,2025-12-15,2026-12-14,900681,4,365,Active,0.0,0,35,17563.28,Chaitanya Sarin,6230474195,Akhnoor,Jammu,CUST10127,JK02GU4268,JK02,Mahindra,XUV700,SUV,Diesel,1999,2020,2021-10-01,6,900681,Secure Fortune Insurance Associates,Prime Broker,Channi Himmat,Jammu,437,2016-02-23,Active,0
PID10346,POL10160,CUST10128,VEH10160,IMD10482,2024-12-15,2025-12-14,431589,1,365,Active,0.0,0,0,12947.67,Zinal Yohannan,8214624609,Gandhi Nagar,Jammu,CUST10128,JK02IW6847,JK02,Tata,Punch,SUV,CNG,1199,2022,2022-10-05,4,431589,Dogra Future Insurance Solutions,Agency,Trikuta Nagar,Jammu,212,2024-10-26,Active,1
PID10347,POL10160,CUST10128,VEH10160,IMD10482,2025-12-15,2026-12-14,431589,2,365,Active,0.0,1,20,11393.95,Zinal Yohannan,8214624609,Gandhi Nagar,Jammu,CUST10128,JK02IW6847,JK02,Tata,Punch,SUV,CNG,1199,2022,2022-10-05,4,431589,Dogra Future Insurance Solutions,Agency,Trikuta Nagar,Jammu,212,2024-10-26,Active,0
PID10348,POL10161,CUST10129,VEH10161,IMD10161,2023-04-01,2024-03-30,756580,1,365,Active,61580.6,1,0,24967.14,Januja Sankar,8595346920,Trikuta Nagar,Jammu,CUST10129,JK02CX4789,JK02,Tata,Nexon,SUV,Diesel,1199,2022,2022-09-03,4,756580,Royal Secure Insurance Associates,Prime Broker,Gandhi Nagar,Jammu,341,2020-01-12,Active,1
PID10349,POL10161,CUST10129,VEH10161,IMD10161,2024-03-31,2025-03-30,756580,2,365,Active,0.0,0,0,22697.4,Januja Sankar,8595346920,Trikuta Nagar,Jammu,CUST10129,JK02CX4789,JK02,Tata,Nexon,SUV,Diesel,1199,2022,2022-09-03,4,756580,Royal Secure Insurance Associates,Prime Broker,Gandhi Nagar,Jammu,341,2020-01-12,Active,1
